ScenarioID;Reasoning;Description of the classification;ThreatID;VulnerabilityID;RemdiationID;Remediation strategy
S74;"""NTH: Establishing user support staff for security issues"",5";Power supply;M2;V35;Establish a user support staff to perform security checks and provide assistance with security issues;error
S76;Reasoning: Inadequate supervision leading to network issues;Electromagnetic interference;M19;V37;Remediation ID:S03;Remediation Strategy:R01
S76;Reasoning: Untrained staff lacking computer literacy;Electromagnetic interference;M19;V37;Remediation ID:P04;Remediation Strategy:NTH_P02
S76;Reasoning: Need to assess computer literacy levels;Electromagnetic interference;M19;V37;Remediation ID:P04;Remediation Strategy:NTH_P03
S76;Reasoning: Internal course on procedures and tests;Electromagnetic interference;M19;V37;Remediation ID:P04;Remediation Strategy:NTH_P04
S76;Reasoning: Final exams to evaluate knowledge;Electromagnetic interference;M19;V37;Remediation ID:P04;Remediation Strategy:NTH_P05
S76;Reasoning: Periodic knowledge checks needed;Electromagnetic interference;M19;V37;Remediation ID:P04;Remediation Strategy:NTH_P06
S76;Reasoning: Create working groups by expertise;Electromagnetic interference;M19;V37;Remediation ID:P04;Remediation Strategy:NTH_P07
S76;Reasoning: Ensure safety policy followed;Electromagnetic interference;M19;V37;Remediation ID:S02;Remediation Strategy:NTH_S01
S76;Reasoning: Educate staff on threat mitigation measures;Electromagnetic interference;M19;V37;Remediation ID:S02;Remediation Strategy:NTH_S02
S76;Reasoning: Maintain attention to safety regulations;Electromagnetic interference;M19;V37;Remediation ID:S02;Remediation Strategy:NTH_S03
S76;Reasoning: Avoid discontent among employees;Electromagnetic interference;M19;V37;Remediation ID:S02;Remediation Strategy:NTH_S04
S76;Reasoning: Regularly review staff safety training;Electromagnetic interference;M19;V37;Remediation ID:S02;Remediation Strategy:NTH_S05
S76;Reasoning: Keep informed of safety news;Electromagnetic interference;M19;V37;Remediation ID:S02;Remediation Strategy:NTH_S06
S76;Reasoning: Maintain company climate of serenity;Electromagnetic interference;M19;V37;Remediation ID:S02;Remediation Strategy:NTH_S07
S76;Reasoning: Establish user support staff for security checks;Electromagnetic interference;M19;V37;Remediation ID:P05;Remediation Strategy:NTH_P08
S76;Reasoning: Perform hardware and software inventory check;Electromagnetic interference;M19;V37;Remediation ID:PR21;Remediation Strategy:NTH_PR21
S76;Reasoning: Assign access based on need-to-know and qualification;Electromagnetic interference;M19;V37;Remediation ID:PR22;Remediation Strategy:NTH_PR22
S76;Reasoning: Configure systems according to policies;Electromagnetic interference;M19;V37;Remediation ID:PR26;Remediation Strategy:NTH_PR26.1
S76;Reasoning: Implement configuration management plan;Electromagnetic interference;M19;V37;Remediation ID:PR26;Remediation Strategy:NTH_PR26.2
S76;Reasoning: Record all system configuration changes;Electromagnetic interference;M19;V37;Remediation ID:PR26;Remediation Strategy:NTH_PR26.3
S76;Reasoning: Apply configuration control measures;Electromagnetic interference;M19;V37;Remediation ID:PR26;Remediation Strategy:NTH_PR26.4
S76;Reasoning: Ensure compliance with policies and procedures;Electromagnetic interference;M19;V37;Remediation ID:PR26;Remediation Strategy:NTH_PR26.5
S82;Remediation ID: 27;Sabotage;M25;V33;Remediation Strategy: NTH27;error
S82;Remediation ID: 35;Sabotage;M25;V33;Remediation Strategy: NTH35;error
S82;Remediation ID: 28;Sabotage;M25;V33;Remediation Strategy: NTH28;error
S82;Remediation ID: 09;Sabotage;M25;V33;Remediation Strategy: NTH09;error
S82;Remediation ID: 42;Sabotage;M25;V33;Remediation Strategy: NTH42;error
S82;Remediation ID: 57;Sabotage;M25;V33;Remediation Strategy: NTH57;error
S82;Remediation ID: 01;Sabotage;M25;V33;Remediation Strategy: NTH01;error
S82;Remediation ID: 47;Sabotage;M25;V33;Remediation Strategy: NTH47;error
S82;Remediation ID: 05;Sabotage;M25;V33;Remediation Strategy: NTH05;error
S82;Remediation ID: 67;Sabotage;M25;V33;Remediation Strategy: NTH67;error
S82;Remediation ID: 83;Sabotage;M25;V33;Remediation Strategy: NTH83;error
S82;Remediation ID: 83;Sabotage;M25;V33;Remediation Strategy: NTH83;error
S82;Remediation ID: 83;Sabotage;M25;V33;Remediation Strategy: NTH83;error
S82;Remediation ID: 83;Sabotage;M25;V33;Remediation Strategy: NTH83;error
S85;reasoning;Unnoticed data theft;M26;V25;Remediation ID;Remediation strategy  
S85;Restarting the system in single-user mode;Unnoticed data theft;M26;V25;s12.1;Reasoning: Inadequate supervision requires restarting the system to ensure proper operation and monitoring.  
S85;Recovering files that were active at the time of system failure;Unnoticed data theft;M26;V25;s12.2;Reasoning: Single user mode restarts help recover active files, ensuring data integrity.  
S85;Recovering damaged files using previously made backups;Unnoticed data theft;M26;V25;s12.3;Reasoning: Regular backups are essential for recovery in case of system failures or crashes.  
S85;Check critical files associated with passwords;Unnoticed data theft;M26;V25;s12.4;Reasoning: Ensuring the security of password-related files is crucial to prevent unauthorized access.  
S85;Staff training;Unnoticed data theft;M26;V25;pe4;Reasoning: Untrained staff can lead to system vulnerabilities, hence regular training is necessary.  
S85;Test to assess computer literacy of staff;Unnoticed data theft;M26;V25;pe4.1;Reasoning: Testing helps identify gaps in staff knowledge and understanding of safety protocols.  
S85;Internal course on the use of procedures based on tests carried out;Unnoticed data theft;M26;V25;pe4.2;Reasoning: Training staff with practical skills reduces errors and enhances system security.  
S85;Final exams to evaluate knowledge acquired;Unnoticed data theft;M26;V25;pe4.3;Reasoning: Assessments ensure that staff meets required standards for handling IT systems safely.  
S85;Periodic knowledge checks;Unnoticed data theft;M26;V25;pe4.4;Reasoning: Regular evaluations keep staff updated on current policies and best practices.  
S85;Creation of working groups according to specific expertise;Unnoticed data theft;M26;V25;pe4.5;Reasoning: Specialized teams improve problem-solving abilities in specific areas of the company.  
S85;Staff safety policy motivation;Unnoticed data theft;M26;V25;pe3.1;Reasoning: Ensuring staff follows safety policies is critical for preventing system breaches.  
S85;Educate staff on threats and mitigation measures;Unnoticed data theft;M26;V25;pe3.2;Reasoning: Knowledgeable staff can implement effective security practices.  
S85;Maintain safety regulations through posters, circulars, videos;Unnoticed data theft;M26;V25;pe3.3;Reasoning: Visual reminders reinforce company safety standards.  
S85;Avoid discontent among employees;Unnoticed data theft;M26;V25;pe3.4;Reasoning: Happy employees are less likely to seek information from competitors, reducing threats.  
S85;Regular review of staff training;Unnoticed data theft;M26;V25;pe3.5;Reasoning: Continuous improvement in training ensures staff remains compliant with policies.  
S85;Keep informed of safety news;Unnoticed data theft;M26;V25;pe3.6;Reasoning: Staying updated helps implement relevant updates and changes promptly.  
S85;Maintain serenity within the company;Unnoticed data theft;M26;V25;pe3.7;Reasoning: Positive workplace culture reduces internal discontent and enhances security awareness.  
S85;Establish user support for security checks;Unnoticed data theft;M26;V25;pe5;Reasoning: Regular monitoring ensures timely identification of potential threats.  
S85;Hardware and software inventory;Unnoticed data theft;M26;V25;pr21;Reasoning: Maintaining an inventory helps quickly identify resources needed to prevent unauthorized access.  
S85;Assign access according to need-to-know and qualifications;Unnoticed data theft;M26;V25;pr22;Reasoning: Proper access control minimizes risks from unauthorized users.  
S85;Configuration Management;Unnoticed data theft;M26;V25;pr26;Reasoning: Secure configuration management ensures systems are protected against unauthorized changes.  
S85;Life cycle assurance;Unnoticed data theft;M26;V25;pr26.5;Reasoning: Ensuring systems are maintained throughout their lifecycle reduces the risk of vulnerabilities.
S86;Reasoning: Inadequate supervision leading to network worm issues;Network worm;M28;V9; remediation 1 for system restarts after failure  ;error
S86;reasoning,1;Network worm;M28;V9;recovering files active at system failure  ;error
S86;Reasoning: Network worm recovery using backups;Network worm;M28;V9; strategy NTH.2  ;error
S86;reasoning,NTH.2;Network worm;M28;V9;recovering damaged files using previously made backups  ;error
S86;Reasoning: Untrained staff causing network issues;Network worm;M28;V9; remediation 5 for staff training  ;error
S86;reasoning,5;Network worm;M28;V9;safety and personnel management  ;error
S86;Reasoning: Inadequate supervision leading to unauthorized software applications;Network worm;M28;V9; remediation 3 for staff training  ;error
S86;reasoning,3;Network worm;M28;V9;motivate staff to follow company's safety policy  ;error
S86;Reasoning: Untrained staff causing unauthorized software issues;Network worm;M28;V9; strategy NTH.1  ;error
S86;reasoning,NTH.1;Network worm;M28;V9;educate staff on possible threats and how to limit their extent by implementing mitigation measures;error
S88;Reasoning;Masking;M21;V24;Remediation ID;Remediation Strategy  
S88;Inadequate supervision leading to system failure, restarting in single-user mode: s12.1;Masking;M21;V24;Strategy 1  ;error
S88;Recovering files after system failure: s12.2;Masking;M21;V24;Strategy 1  ;error
S88;Assessing computer literacy and internal course for untrained staff: pe4;Masking;M21;V24;Strategy 2.3  ;error
S88;Periodic checks and creating groups for training: pe4.5;Masking;M21;V24;Strategy 2.5 (NTH)  ;error
S88;Establishing user support staff, inventorying hardware/software, assigning access, configuration management plan development: pe5;Masking;M21;V24;Strategy 3, NTH;error
S90;"""The system requires immediate access for recovery due to a network worm, classified as needing prompt action with s12.1."" ";Service interruption;M20;V14;1;s12.1  
